Timespan, 1950-2300
Scenario, fullstop;2025
Used parameters below
f_MP, 0.14
f_shelf, 0.08
f_ocean, 0.92
M_P_discard, 4214.0
M_MP_discard, 686.0000000000001
M_sMP_discard, 500
M_P_SurfOcean, 0.23
M_MP_SurfOcean, 0.036
M_sMP_SurfOcean, 0.0028
M_MPsMP_DeepOcean, 80
M_sMP_atmo, 0.0036
M_sMP_soil, 29
M_P_beach, 1.32
M_MP_beach, 0.52
M_P_ShelfSed, 50.6
M_MP_ShelfSed, 65.3
M_Incinerated, 800
M_recycled, 750
F_river_tot, 10
F_sMP_oce_to_atm, 8.6
F_sMP_atm_to_oce, 7.6
F_sMP_atm_to_soil, 1.15
F_sMP_DiscInuse_to_atm, 0.183
LB19, 0.03
k_SurfOce_P_to_MP, 0.03
k_SurfOce_MP_to_sMP, 0.03
k_beach_P_to_MP, 0.03
k_beach_MP_to_sMP, 0.03
k_DeepOce_MP_to_sMP, 0.03
CF1, 1
k_Disc_P_to_MP, 0.03
k_Disc_MP_to_sMP, 0.03
k_P_surf_to_deep_oce, 0
k_MP_surf_to_deep_oce, 196
k_sMP_surf_to_deep_oce, 32.5
f_P_river, 0.5
f_MPsMP_river, 0.5
k_P_Disc_to_river, 0.0011865211200759373
k_MP_Disc_to_river, 0.007288629737609328
k_sMP_Disc_to_river, 0.007288629737609328
k_Disc_sMP_to_atm, 0.000366
k_SurfOce_P_beach, 4.004
k_SurfOce_MP_beach, 4.004
k_SurfOce_P_ShelfSed, 1367
k_SurfOce_MP_ShelfSed, 196
k_SurfOce_sMP_ShelfSed, 32.5
k_DeepOce_MP_DeepSed, 0.00123
k_DeepOce_sMP_DeepSed, 0.000203
k_sMP_oce_to_atm, 3071.4285714285716
k_sMP_soil_to_atm, 0.000366
k_sMP_atm_to_oce, 2111.111111111111
k_sMP_atm_to_soil, 319.4444444444444
k_sMP_soil_to_oce, 0.007288629737609328
k_P_beached_to_oce, 0
k_MP_beached_to_oce, 0
###############
Data below
,Year,P_prod_tot,P_waste_tot,P_rec_tot,P_inc_tot,P_disc_tot,MP_disc_tot,P_use,P_disc,MP_disc,sMP_disc,P_SurfOce,MP_SurfOce,sMP_SurfOce,MP_DeepOce,sMP_DeepOce,sMP_atm,sMP_soil,P_beach,MP_beach,sMP_beach,P_ShelfSed,MP_ShelfSed,sMP_ShelfSed,MP_DeepSed,sMP_DeepSed
10,1951.0,9.4461767191811,1.414689143418229,0.0,0.0,1.2166326633396787,0.19805648007855223,8.031487575762878,1.197353657973572,0.2126250647387347,0.003191417459838039,1.2428257624074556e-05,7.710814746694089e-06,4.6620400376537505e-07,0.0006868166756408608,7.418578045300942e-06,-3.629869987400997e-07,7.572453058946003e-06,2.5206414472155817e-05,1.550962484880084e-05,1.5437178394757735e-07,0.0006954082368669902,6.0344560576825075e-05,4.822787751380715e-08,2.814376663762899e-07,3.7587235880683755e-10
11,1951.1,10.329655389998345,1.5445652150126767,0.0,0.0,1.3283260849109018,0.21623913010177487,8.785090174985665,1.305144381586479,0.23372973102962125,0.0038582570289339303,1.3557885756014561e-05,8.479985659972911e-06,1.207957988503983e-06,0.0008304276009734076,9.870784170448679e-06,-1.1199858166108658e-06,1.0110599797695838e-05,3.0326308124858413e-05,1.8782860428068774e-05,2.0573213317827204e-07,0.0008375184296279469,7.303817878778699e-05,6.386872758814172e-08,3.7461062298931217e-07,5.50659968901841e-10
12,1951.2,11.20288514141416,1.6726964349970217,0.0,0.0,1.4385189340974391,0.23417750089958322,9.530188706417135,1.4111012525486588,0.25483202867305244,0.00458787074590427,1.4668247138191643e-05,9.249054076636123e-06,2.854587453589603e-07,0.0009874374615744756,1.2819759404511551e-05,-1.149626961871667e-07,1.3037883821058454e-05,3.587860767644076e-05,2.23697630577864e-05,2.673826109480989e-07,0.0009918760804438393,8.6937741868103e-05,8.34992944000444e-08,4.862722058185609e-07,7.801839806645152e-10
13,1951.3,12.066082789078488,1.7991743933813196,0.0,0.0,1.5472899783079341,0.251884415073385,10.266908395697156,1.5153086258707187,0.27593940029172365,0.0053802145701920875,1.5760224470310325e-05,1.0018290837969344e-05,-5.195025976722238e-07,0.0011578050575355115,1.629894156940226e-05,7.683694352006201e-07,1.651152697916303e-05,4.185449155919147e-05,2.6270687978503686e-05,3.402647310402016e-07,0.0011582753150903848,0.00010204330019413145,1.0653822189783567e-07,6.180678987290789e-07,1.0747806930510175e-09
14,1951.4,12.919465148649769,1.9240909434109417,0.0,0.0,1.654718211333409,0.26937273207753243,10.995374205238818,1.6178508199288126,0.29705955013072916,0.006235267206876747,1.6834700068480134e-05,1.0787976319817464e-05,-2.475346631147015e-06,0.0013414942795419499,2.035874456469353e-05,2.870988155476747e-06,2.04956688029618e-05,4.8245517457101165e-05,3.0486073700850838e-05,4.253211966887167e-07,0.0013365199104507061,0.0001183553363018003,1.3389049838555473e-07,7.71638429470504e-07,1.4456660209013387e-09
15,1951.5,13.763249035777905,2.0475382015919754,0.0,0.0,1.7608828533690981,0.28665534822287686,11.71571083418591,1.718812116600626,0.3182004429777987,0.007153030872198255,1.789255586695236e-05,1.1558400393401597e-05,-2.6170111999982785e-07,0.0015384742643017697,2.5012561377607466e-05,5.681877938250143e-07,2.5371462680730468e-05,5.504362101664033e-05,3.501644669420021e-05,5.234961574290688e-07,0.001526423290325457,0.000135874779805689,1.632507178002593e-07,9.486204053887758e-07,1.904935358303905e-09
16,1951.6,14.597651266118243,2.169608547644797,0.0,0.0,1.865863350974523,0.3037451966702717,12.428042718473426,1.818276761339077,0.339370303077975,0.008133532055282191,1.8934673418610475e-05,1.2329862385620385e-05,1.8750710161776075e-07,0.0017487195487868104,3.0336767917692433e-05,1.333298702337559e-07,3.080775317486988e-05,6.22411145621331e-05,3.986242604183004e-05,6.357354799666887e-07,0.0017278085212631348,0.0001546030222569297,1.9779767616757623e-07,1.1506469681874054e-06,2.4655579274364945e-09
17,1951.7,15.422888655326245,2.290394624495669,0.0,0.0,1.969739377066274,0.3206552474293943,13.132494030830555,1.9163289632785385,0.3605776130578363,0.009176822276023193,1.9961933896303102e-05,1.3102671039932037e-05,9.321702261322222e-07,0.0019722102232798576,3.6362880829230526e-05,-6.113036308092809e-07,3.697936117667196e-05,6.98306858151901e-05,4.502472806245965e-05,7.629870329588681e-07,0.0019405083083960922,0.00017454193193897899,2.3681536154803138e-07,1.3793484675835274e-06,3.141379389507487e-09
18,1951.8,16.23917801905238,2.409989338351857,0.0,0.0,2.072590830982597,0.3373985073692604,13.829188680700515,2.0130528954124642,0.38183111286579585,0.010282978839182206,2.0975218094552355e-05,1.3877144477709743e-05,2.15763758737068e-06,0.0022089320832426986,4.313287465007875e-05,-1.8616594296575716e-06,4.394250545141672e-05,7.780539661852493e-05,5.050417089852602e-05,9.062009856108238e-07,0.0021643649912915035,0.00019569386860226594,2.8050167296078215e-07,1.6363531537153578e-06,3.947118613067206e-09
19,1951.9,17.046736172953437,2.5284858586604084,0.0,0.0,2.1744978384479516,0.3539880202124575,14.51825031429302,2.1085326946704503,0.40313979870057154,0.01145210558473412,2.1975406430399714e-05,1.4653610159166597e-05,-2.6415850479656564e-07,0.002458876780016929,5.07128671424556e-05,7.464694476942797e-07,5.148045794930204e-05,8.615868166432152e-05,5.630167907149991e-05,1.0663301199901901e-06,0.002399230539822383,0.0002180616981384347,3.3115694103929505e-07,1.923287888163095e-06,4.898366401031739e-09
20,1952.0,17.845779932680237,2.6459776180827865,0.0,0.0,2.275540751551197,0.3704368665315901,15.199802314597449,2.2028524620088765,0.4245129219459476,0.012684333634399766,2.2963378944415635e-05,1.5432404844580996e-05,-1.8954931505867758e-06,0.0027220419703456442,5.9120967782794384e-05,2.521519003409413e-06,5.991872437444397e-05,9.488434722648347e-05,6.241828800399756e-05,1.2443301569529085e-06,0.00264496655004039,0.00024164880719280377,3.8690833673841486e-07,2.241778873425e-06,6.011587868134934e-09
21,1952.1,18.636526113888532,2.7625583125136073,0.0,0.0,2.375800148761706,0.3867581637519052,15.873967801374942,2.296096262538865,0.4459599881161938,0.013979822134474743,2.394001530197815e-05,1.621387455582743e-05,-2.432921469494797e-06,0.002998431464743346,6.83984643342514e-05,3.142695016840487e-06,6.9321240359552e-05,0.00010397656989747445,6.885514850933931e-05,1.4411600955916341e-06,0.0029014442400705706,0.0002664591177171363,4.478984218274484e-07,2.59345240072282e-06,7.3041197598326775e-09
22,1952.2,19.41919153223326,2.8783219011109593,0.0,0.0,2.4753568349554276,0.40296506615553446,16.540869631122323,2.388348125664013,0.4674907558072559,0.015338758994897774,2.4906194794707052e-05,1.6998374538159322e-05,1.938880538391387e-06,0.003288055374704824,7.856699654025539e-05,-1.4235607886792076e-06,7.997433856079053e-05,0.00011342989532920085,7.561353124836826e-05,1.6577825661002278e-06,0.003168544446012988,0.0002924971014615736,5.12559497867374e-07,2.9799356159790504e-06,8.794172513340573e-09
23,1952.3,20.193993003365,2.993362606242406,0.0,0.0,2.5742918413684723,0.4190707648739369,17.200630397122595,2.47969204514523,0.48911523564042525,0.01676136162460703,2.586279634123495e-05,1.7786269221746444e-05,3.130373485937747e-06,0.003590930258766967,8.971496695241099e-05,-2.6249614573371434e-06,9.141100017721971e-05,0.00012323923697820543,8.269483115387326e-05,1.8951641959594597e-06,0.003446157617859107,0.0003197677944066427,5.851259282291669e-07,3.402857303829257e-06,1.0500827816151258e-08
24,1952.4,20.9611473429408,3.107774913508994,0.0,0.0,2.672686425617743,0.43508848789126015,17.85337242943179,2.5702119792322415,0.5108436892212187,0.018247877663211922,2.6810698488403384e-05,1.8577932183647746e-05,2.598931999571884e-06,0.003907079267431662,0.0001018773535902342,-2.002234301780934e-06,0.00010376861960617806,0.00013339987485516078,9.010057182283602e-05,2.1542759893528056e-06,0.003734183815423188,0.0003482768111357548,6.651813647571633e-07,3.8638486895389875e-06,1.2444044448587621e-08
25,1952.5,21.72087136661173,3.2216535717702417,0.0,0.0,2.7706220717224173,0.45103150004783504,18.499217794841485,2.6599918507957714,0.5326866281024615,0.019798585708939755,2.775077941282146e-05,1.937374611011991e-05,-6.242500645209938e-07,0.004236532286944343,0.00011510282468570893,1.4688575171264268e-06,0.00011703121517498582,0.0001439074542783034,9.783240987639348e-05,2.436093719702617e-06,0.004032532704278689,0.00037803035914737065,7.534930740342567e-07,4.364544258661698e-06,1.4644657434011243e-08
26,1952.6,22.473381890033,3.335093593107999,0.0,0.0,2.86818049007289,0.46691310303512107,19.138288296925026,2.7491155474065057,0.5546548127432755,0.021413796042972326,2.8683916921649728e-05,2.01741027586313e-05,-1.1883636881763458e-06,0.004579326081956344,0.0001294047522809448,2.1314430642562706e-06,0.00013158299742001444,0.00015475798463152374,0.00010589213928819262,2.741598335247121e-06,0.004341123551720214,0.00040903525310902585,8.477504747720431e-07,4.906582594327724e-06,1.7124382049293887e-08
27,1952.7,23.218895728860012,3.4481902528467847,0.0,0.0,2.9654436174482495,0.48274663539855184,19.770705476013237,2.8376669214625565,0.5767592514799292,0.023093851350076935,2.9610988453875444e-05,2.097940292034584e-05,5.083659446421622e-07,0.00493550443705285,0.0001448288633611221,4.0654253274172575e-07,0.0001474445329238892,0.0001659478381262436,0.00011428169568074572,3.0717763775487936e-06,0.0046598852227270416,0.0004412989290512836,9.484460321804957e-07,5.4916072320007505e-06,1.9905813850396885e-08
28,1952.8,23.957629698743187,3.5610390895345696,0.0,0.0,3.06249361699974,0.4985454725348414,20.396590609208626,2.9257297902825252,0.5990111994953499,0.024839127435600072,3.053287108134406e-05,2.1790056382600665e-05,1.8716849352699334e-06,0.005305118297164478,0.0001614333530088385,-9.631768291476277e-07,0.0001644976472591392,0.00017747374856749574,0.00012300316059022035,3.4276204128435994e-06,0.0049887561759402,0.00047482945850288655,1.0571441177566984e-06,6.121267531572171e-06,2.3012432490323368e-08
29,1952.9,24.68980061533919,3.6737359049765326,0.0,0.0,3.15941287827983,0.5143230266967156,21.016064710362645,3.0133879362435994,0.6214221578003789,0.026650033938883464,3.1450441510127766e-05,2.260648189172261e-05,2.7015099975885956e-06,0.005688225906877921,0.0001792631859349929,-1.7661680751281197e-06,0.00018277597536148186,0.00018933281012447467,0.00013205876570005122,3.810129476145579e-06,0.005327684459660968,0.0005096355625681889,1.174244474057429e-06,6.797219566672014e-06,2.6468606229575876e-08
30,1953.0,25.415625294299755,3.7863767641833697,0.0,0.0,3.256284017197708,0.5300927469856728,21.62924853011639,3.1007251068461206,0.6440038722069183,0.028527015042998538,3.236457608137352e-05,2.342910711569902e-05,5.021552883434681e-07,0.006084892948626757,0.00019837640027229708,6.360325100283734e-07,0.00020216815677095415,0.0002015224761047364,0.00014145089704295424,4.220309527992978e-06,0.0056766277078480285,0.0005457266259448462,1.3012675790706823e-06,7.52112703102523e-06,3.029959494867826e-08
31,1953.1,26.135320551279538,3.899057995431512,0.0,0.0,3.3531898760711094,0.5458681193604126,22.23626255584802,3.1878250148737406,0.6667683323211472,0.030470550180957928,3.327615077270282e-05,2.425836860736191e-05,-6.028972347952357e-07,0.006495192679798635,0.00021879417658601433,1.8840934020835235e-06,0.0002229821013071698,0.00021404055773299805,0.00015118209917221116,4.659173923766739e-06,0.0060355531361404565,0.0005831127108847036,1.4365108633816818e-06,8.2946621617607e-06,3.453155655092493e-08
32,1953.2,26.8491032019336,4.011876190235376,0.0,0.0,3.4502135236024283,0.5616626666329532,22.8372270116982,3.2747713384777444,0.6897277705283874,0.032481154738312285,3.4186041199406084e-05,2.5094711767519134e-05,-6.288882069790488e-07,0.0069192060687427925,0.00024056114623020836,1.9941498833330223e-06,0.00024526411705398475,0.00022688522293382845,0.00016125507930187056,5.127743895467771e-06,0.006404437537886809,0.0006218045710961117,1.580290921469914e-06,9.119506679501939e-06,3.91915496698967e-08
33,1953.3,27.557190061912554,4.124928203319176,0.0,0.0,3.5474382548544976,0.5774899484646852,23.432261858593353,3.3616477212607916,0.7128946609819268,0.03455938075216559,3.509512261510944e-05,2.593859080802533e-05,6.034523505624063e-07,0.007357021929687635,0.00026372113462466923,7.767017522807685e-07,0.0002690731986183956,0.0002400549951183149,0.00017167271141611617,5.627049045867631e-06,0.00678326728018312,0.0006618136655882534,1.7328322028369987e-06,9.997352745117977e-06,4.4307540102158765e-08
34,1953.4,28.259797946874176,4.23831115265414,0.0,0.0,3.6449475912825635,0.5933635613715802,24.021486794220007,3.4485377724162527,0.7362817186052407,0.03670581760669061,3.600426991326392e-05,2.679046871542371e-05,1.6768508948114423e-06,0.007808737056588268,0.0002883272233956226,-2.698808363772872e-07,0.0002943676924625248,0.0002535487519751081,0.00018243804034829604,6.158127854952645e-06,0.00717203829993174,0.0007031521724589521,1.8951399169936463e-06,1.092990393302252e-05,4.9908406451315066e-08
35,1953.5,28.957143672468433,4.3521224194664425,0.0,0.0,3.7428252807411413,0.6092971387253021,24.605021253001972,3.535525066842374,0.7599018980939861,0.03892109272505315,3.691435762836521e-05,2.7650817214583823e-05,1.2476609327014596e-06,0.008274456355887937,0.0003144324174267659,2.74935178624625e-07,0.00032111103339956004,0.0002673657242652081,0.0001935542858292418,6.7220281985423884e-06,0.00757075609990274,0.0007458330026241794,2.0681863743069095e-06,1.1918876220840144e-05,5.602394703558234e-08
36,1953.6,29.649444054351527,4.466459648195626,0.0,0.0,3.841155297448238,0.6253043507473887,25.182984406155867,3.6226931452131774,0.7837683929153169,0.041205872257879535,3.782625993677479e-05,2.8520116732276777e-05,9.332065926835967e-07,0.008754292978224764,0.00034207349172123234,7.013407240582783e-07,0.0003494545198905481,0.00028150549462120357,0.0002050248465056543,7.319807879025586e-06,0.007979435744819078,0.000789869813491821,2.251504232436614e-06,1.296599899536785e-05,6.268488758965854e-08
37,1953.7,30.336915908177282,4.581420746529307,0.0,0.0,3.9400218420152044,0.6413989045141052,25.755495161647982,3.710125514114903,0.8078946343217079,0.0435608617681692,3.8740850657984176e-05,2.9398856361144214e-05,-5.419723342246499e-07,0.00924836844906526,0.00037130382083587265,2.3577854054498228e-06,0.00037936684104450055,0.0002959679963502073,0.00021685330392813047,7.952535168093857e-06,0.008398101857444013,0.000835277022577701,2.446039062596976e-06,1.4073016074649821e-05,6.992288764634233e-08
38,1953.8,31.01977604959765,4.697103885382046,0.0,0.0,4.039509341428559,0.6575945439534889,26.32267216421563,3.797905646134114,0.8322942903609797,0.04598680691271554,3.9659003255685415e-05,3.0287533823710723e-05,-2.9984811815260223e-07,0.009756812798281545,0.00040215392137796756,2.2016451943232033e-06,0.00041108008321087843,0.0003107535122408324,0.00022904342650925408,8.621289361393458e-06,0.008826788614680947,0.0008820698210650795,2.6507160615111535e-06,1.524168674605322e-05,7.777055022038765e-08
39,1953.9,31.69824129426923,4.813607498917165,0.0,0.0,4.1397024490687615,0.6739050498484062,26.884633795352112,3.88611697998208,0.8569812648965375,0.048484494120113845,4.058159083897891e-05,3.118665543661504e-05,1.0840883534758596e-07,0.010279764688691132,0.00043467957429217153,1.8728543637986973e-06,0.00044454653619560857,0.00032586267337457204,0.00024159917345221524,9.327161345021833e-06,0.00926553974369652,0.000930264187309037,2.8666223633356e-06,1.64737868202439e-05,8.626142872130389e-08
40,1954.0,32.372528457842435,4.9310302845089975,0.0,0.0,4.240686044677739,0.6903442398312634,27.441498173333482,3.9748429205680798,0.8819696966229135,0.05105475126521356,4.150948616317207e-05,3.209673607475212e-05,8.531700549825435e-07,0.010817371543532494,0.0004689273864584762,1.1913315136202812e-06,0.00047982802005174863,0.0003412964579405868,0.0002545246986493452,1.0071254173742445e-05,0.009714408518038646,0.000979876900283003,3.0940101282509837e-06,1.777110970086784e-05,9.543003757621105e-08
41,1954.1,33.04285435597299,5.049471202797293,0.0,0.0,4.342545234405678,0.7069259683916245,27.99338315317575,4.064166839151155,0.9072739580985225,0.05369844834022348,4.2443561631414213e-05,3.3018299136049564e-05,2.9923778435754493e-06,0.01136978967292251,0.0005049394926538817,-9.613445177903936e-07,0.0005170431302715171,0.0003570561900550944,0.0002678243545516801,1.0854683660874978e-05,0.010173457753784237,0.0010309255529713226,3.3327031076538804e-06,1.9135467469889996e-05,1.053118619416763e-07
42,1954.2,33.709435804316094,5.1690294776516135,0.0,0.0,4.445365350780391,0.7236641268712293,28.540406326664545,4.154172073414424,0.9329086547695226,0.056416498122320524,4.338468929535222e-05,3.395187650582902e-05,1.7009675580713352e-06,0.011937184399267943,0.0005427915246506964,5.159329116476542e-07,0.0005559387388762565,0.00037314353858434963,0.0002815026960089065,1.1678578979734076e-05,0.010642759805687768,0.0010834285657049987,3.585395970984158e-06,2.0568691988395726e-05,1.15943366735952e-07
43,1954.3,34.37248961852308,5.289804596172099,0.0,0.0,4.5492319527080145,0.7405726434640976,29.082685022351008,4.244941927570381,0.9588886240026965,0.05920985683783744,4.43337408563548e-05,3.489800852162111e-05,-4.579984477808323e-07,0.012519730181649008,0.0005825182737907102,2.9135304389027154e-06,0.000596729992437774,0.00038956051597154745,0.00029556448408014446,1.25440832765429e-05,0.011122396563340811,0.0011374051994419631,3.851187815692179e-06,2.2072636012752343e-05,1.273620105384711e-07
44,1954.4,35.03223261424986,5.4118963086850576,0.0,0.0,4.654230825469157,0.7576654832159119,29.62033630556486,4.336559672461083,0.9852289341217337,0.06207952482311592,4.529158766656576e-05,3.585724393804446e-05,-2.210516702247255e-06,0.013117610739195918,0.0006241623448854394,4.884612002441398e-06,0.0006395511394990949,0.0004063094770680997,0.00031001468981608165,1.3452354294755171e-05,0.011612459447355459,0.0011928755689935154,4.129810542383419e-06,2.3649174326041212e-05,1.3960625541329235e-07
45,1954.5,35.688881607148495,5.535404628771226,0.0,0.0,4.760447980743267,0.7749566480279753,30.15347697837733,4.429108545686626,1.011944883451646,0.06502654718186751,4.625910073006612e-05,3.683013989189415e-05,1.7828683427417028e-06,0.013731019173428389,0.0006677441816631558,7.843397850511354e-07,0.0006847944641301404,0.0004233931179682062,0.0003248584980117599,1.4404565010650411e-05,0.012113049405541419,0.0012498606561938122,4.419019941532359e-06,2.5300204884550682e-05,1.5271558033470132e-07
46,1954.6,36.342653412872416,5.66042983324078,0.0,0.0,4.8679696565870865,0.7924601766537144,30.68222357963167,4.522671751686912,1.0390519993599876,0.06805201443927272,4.7237150704012903e-05,3.781726186733492e-05,1.2230061820263213e-06,0.01436015808960899,0.0007133725123149163,1.501041663236012e-06,0.0007318631924295723,0.00044081447484805366,0.0003401013109312435,1.5401904280175494e-05,0.012624276909115077,0.0013083823230168184,4.724197191280624e-06,2.7027649979308325e-05,1.6673048989023328e-07
